Date,ARKK_ret,Volume,Mom,Mkt-RF,SMB,HML,RMW,CMA
20191003,0.011446614,337700,-0.0023,0.008,-0.0038,-0.0089,-0.0019,-0.0018
20191004,0.00792512,231700,0.0092,0.0139,-0.0051,-0.0007,-0.0002,0.0004
20191007,0.005502392,171100,-0.0013,-0.0041,0.0013,-0.0002,-0.0006,-0.0026
20191008,-0.024495678,287400,0.0064,-0.0161,-0.0015,-0.0012,0.0042,0.0002
20191009,0.00316605,133100,0.0048,0.0092,-0.0058,-0.0009,0.0013,-0.0016
20191010,0.000484755,246000,-0.0038,0.0059,-0.0026,0.0026,0.0012,-0.0009
20191011,-0.000238412,242600,-0.0116,0.0123,0.006,0.0019,0.0049,0.003
20191014,0.00955559,164200,0.0017,-0.0018,-0.0035,-0.0004,-0.0017,-0.0008
20191015,0.015294165,175500,-0.0026,0.0103,0.0025,-0.0025,-0.0022,-0.0068
20191016,-0.004419702,188400,-0.0013,-0.0024,0.0048,0.0023,0.0038,0.0026
20191017,2.33E-05,154200,-0.0014,0.0037,0.0079,-0.0028,0.0011,-0.0004
20191018,-0.021013354,161500,0.0045,-0.0049,-0.0014,0.0087,-0.0008,0.0038
20191021,0.004262373,151100,-0.0046,0.0071,0.003,0.0035,0.0002,0.0002
20191022,-0.016420384,186700,-0.0207,-0.0034,0.0049,0.0086,0.0042,0.0033
20191023,-0.003341384,142200,-0.0061,0.0025,-0.001,0.0027,-0.0001,0.0008
20191024,0.002350247,239600,0.0107,0.0025,-0.005,-0.0089,-0.0006,-0.0066
20191025,0.024964697,176500,-0.0082,0.0051,0.0039,0.0008,0.0034,-0.0004
20191028,0.020576062,239400,-0.0018,0.0062,0.0028,-0.0025,0.0001,-0.0004
20191029,-0.003597122,401500,-0.0008,-0.0013,0.004,0.005,-0.0005,0.001
20191030,0.001128136,178200,0.0097,0.0027,-0.0063,-0.0117,-0.0047,-0.0002
20191031,-0.001129155,157000,0.0051,-0.0038,-0.0034,-0.0043,-0.0028,0.0019
20191101,0.014125606,354000,-0.018,0.0108,0.0065,0.0083,-0.0017,0.0013
20191104,-0.003287333,125100,-0.0261,0.004,0.0032,0.0136,0.0062,0.0012
20191105,-0.005041649,222500,-0.0076,-0.0003,0.0038,0.0044,0,-0.0001
20191106,-0.00396478,260600,0.0099,-0.0005,-0.008,0.0023,-0.0017,0.0031
20191107,-0.007464325,236500,-0.0117,0.0038,-0.0001,0.0051,0.0009,-0.0021
20191108,0.01505424,132700,-0.0016,0.0031,-0.0001,-0.0036,-0.0012,0.0006
20191111,0.016904523,136100,0.0079,-0.0019,-0.0007,-0.0019,-0.0007,-0.0008
20191112,0.003873488,140500,0.0054,0.0016,-0.0018,-0.0015,-0.0017,-0.0022
20191113,-0.001722325,159300,0.0105,0.0001,-0.0041,-0.0082,-0.0029,-0.0003
20191114,0.005398402,132000,0.0051,0.0007,-0.0015,-0.0025,0.0013,-0.0035
20191115,0.00872526,270400,-0.0055,0.0074,-0.0029,-0.0033,-0.0001,0.0005
20191118,-0.000210884,242000,0.0091,0.0002,-0.0036,-0.0051,-0.0004,-0.0032
20191119,0.015510417,232900,0.0049,0.0002,0.0035,-0.0095,-0.0087,-0.0022
20191120,0.005815119,213200,0.0002,-0.0033,-0.0014,-0.0045,-0.0056,-0.0029
20191121,-0.00537075,145800,-0.0096,-0.0014,-0.0031,0.0011,0.0008,-0.001
20191122,0.003315375,196700,-0.0099,0.0024,0.0016,0.0022,0.0018,0.0005
20191125,0.015954163,205000,-0.0037,0.0092,0.0127,-0.0038,0.0011,0.0002
20191126,0.00040016,168700,0.0086,0.0019,-0.0009,-0.009,0.002,-0.0025
20191127,-0.00139163,130700,-0.0022,0.0044,0.0022,-0.0002,0.0004,-0.0002
20191129,0.008398361,75400,-0.0002,-0.0042,-0.0011,-0.0031,-0.0047,0
20191202,-0.027027047,207100,-0.0038,-0.0087,-0.0013,0.0048,0.0009,0.002
20191203,0.01593543,187400,0.005,-0.0066,0.0042,-0.0083,-0.0051,-0.0055
20191204,-0.005056634,131900,-0.003,0.006,0.0022,0.0025,0.0016,0.0009
20191205,-0.006090114,222700,0.0058,0.0013,-0.0014,0.0046,0.0026,0.0035
20191206,-0.001816347,126200,-0.0079,0.0091,0.0038,0.0037,0.0033,0.0022
20191209,-0.008890745,173200,-0.0027,-0.0033,0.0031,0.0012,-0.0013,-0.0022
20191210,0,182600,-0.0003,-0.0008,0.0028,-0.0009,-0.002,0.0004
20191211,-0.009706774,140100,0.0045,0.0028,-0.0009,0.0013,0.0032,0.0016
20191212,0.007135637,147900,-0.0086,0.009,0.0012,0.0114,0.0013,0.002
20191213,-0.006072955,173500,0.0077,-0.0003,-0.0045,-0.0054,-0.0028,-0.0024
20191216,0.009445378,250700,-0.0048,0.0074,-0.0004,-0.0004,-0.0039,0.002
20191217,-0.000995421,193300,-0.0008,0.001,0.0048,0.0067,0.0012,-0.0003
20191218,0.004372039,241900,-0.0028,-0.0005,0.0029,0.0009,0.0028,0
20191219,0.003748994,174400,-0.0022,0.0043,-0.0014,-0.0042,-0.0025,-0.0004
20191220,-0.004493065,345300,0.0023,0.0048,-0.0027,-0.0031,0,-0.0006
20191223,0.006437808,303700,-0.0069,0.001,0.0016,-0.0034,-0.0013,0.0033
20191224,0.003485689,84200,0.0016,0.0001,0.0037,-0.0001,-0.0028,0.0004
20191226,-0.001927877,184100,0.003,0.0048,-0.0056,0,0.0025,-0.0018
20191227,-0.013503106,175800,0.0037,-0.001,-0.0055,-0.0007,0.0025,0.0011
20191230,-0.025851919,307100,0.0005,-0.0057,0.0028,0.0056,0.0011,0.0038
20191231,0.011315356,192700,-0.0046,0.0028,0.0001,0.0011,-0.0012,0.0025
20200102,-0.002764593,248400,0.0082,0.0086,-0.0097,-0.0034,0.0024,-0.0022
20200103,0.007840752,264100,0.0003,-0.0067,0.003,0.0001,-0.0014,-0.001
20200106,0.020193861,297000,-0.0069,0.0036,-0.0021,-0.0055,-0.0017,-0.0026
20200107,0.009474911,230000,0.0001,-0.0019,-0.0003,-0.0025,-0.0013,-0.0025
20200108,0.023087458,378800,0.0092,0.0047,-0.0017,-0.0064,-0.002,-0.0017
20200109,-0.007206562,290200,0.0073,0.0065,-0.0071,-0.0049,-0.0014,0.0004
20200110,-0.010660537,227700,0.0018,-0.0034,-0.0027,-0.0033,0.0004,-0.0008
20200113,0.009708776,345500,0.0064,0.0073,-0.001,-0.0008,0.0034,0.0027
20200114,0.001504287,351700,-0.009,-0.0006,0.0047,-0.0018,-0.0033,-0.0006
20200115,0.004323289,335300,0.0014,0.0016,0.0027,-0.0081,-0.0008,-0.0018
20200116,0.006710084,264900,0.0015,0.0088,0.0052,-0.0011,0.0003,-0.001
20200117,-0.009230202,337400,0.0086,0.0028,-0.0063,-0.0013,0.0023,0
20200121,-0.003903327,360200,0.008,-0.0032,-0.0067,-0.0061,-0.0011,-0.0025
20200122,-0.004621926,357700,0.0064,0.0008,-0.0024,0.0001,-0.0027,0.0001
20200123,0.000557913,266200,0.0026,0.0008,-0.0006,-0.0013,0.0028,-0.0007
20200124,-0.021497406,358700,0.0049,-0.0097,-0.005,-0.0029,0.0016,-0.0003
20200127,0.012695254,476800,0.0047,-0.0156,0.0026,-0.0041,-0.0053,0.0003
20200128,0.009942658,278300,0.0082,0.0102,-0.0013,-0.0042,0.0017,-0.0005
20200129,-0.003582259,210000,0.0061,-0.001,-0.0042,-0.0097,0.0025,0.0008
20200130,0.005125304,282200,0.0052,0.0034,-0.0064,0.0068,-0.0045,-0.0024
20200131,-0.016144406,358900,-0.0029,-0.0174,-0.005,-0.0035,-0.0044,-0.0066
20200203,0.031542687,526400,0.0033,0.0084,0.0036,-0.0068,-0.0068,-0.0042
20200204,0.010768108,664200,-0.0009,0.0157,-0.0014,-0.0068,0.0038,-0.0017
20200205,-0.022018672,459600,-0.0173,0.0097,0.0074,0.0146,0.0096,0.0067
20200206,0.007895173,406800,0.0044,0.0027,-0.0059,-0.0083,-0.0004,-0.004
20200207,-0.005343766,308900,0.0039,-0.0055,-0.0084,-0.0003,-0.0023,-0.0057
20200210,0.010659051,531600,0.0095,0.0073,-0.0017,-0.0088,-0.0012,-0.0051
20200211,0.002602394,557100,-0.0106,0.0028,0.0034,0.0104,0.0024,0.0033
20200212,-0.00119863,514800,-0.0041,0.0066,0.0015,-0.0035,0.0021,0.0006
20200213,0.012056441,485400,0.0064,-0.0009,0.0016,0,-0.0011,-0.004
20200214,-0.003565416,338800,0.0052,0.0015,-0.0056,-0.0066,-0.0023,-0.0031
20200218,0.00288181,554700,0.0026,-0.0019,0,-0.0064,-0.0042,-0.0068
20200219,0.00616665,650500,-0.0005,0.006,0.0019,0.0003,0.0018,-0.0024
20200220,-0.004488049,569200,-0.0053,-0.0035,0.0063,0.0066,0.0017,-0.0005
20200221,-0.015619751,540700,-0.0022,-0.0112,-0.0007,0.0002,-0.0023,0.0038
20200224,0.010461779,1184200,0.0059,-0.0339,0.0015,0.0001,-0.0035,0.0022
20200225,-0.045013308,819000,0.0075,-0.0309,-0.0035,-0.0068,-0.0062,-0.0005
20200226,-0.015808841,665000,0.0117,-0.0052,-0.0074,-0.012,-0.0047,-0.0018
20200227,-0.010334947,995000,-0.0019,-0.0422,0.0071,0.0005,-0.0041,0
20200228,0.063607085,1031900,-0.0041,-0.0078,0.0009,-0.008,0.0025,-0.0051
20200302,0.009897348,851700,0.0191,0.0431,-0.0191,-0.0043,-0.0052,0.0042
20200303,-0.031084239,903800,0.0082,-0.0279,0.0068,-0.0063,-0.0044,0.0033
20200304,0.011445505,559400,0.0108,0.0403,-0.0123,-0.0117,0.0007,0.0028
20200305,0.005827011,505700,0.0046,-0.0338,-0.0015,-0.014,-0.0088,0.0005
20200306,0.010275281,703800,0.0046,-0.0178,-0.0021,-0.0149,0.0069,0.0035
20200309,-0.004583354,870600,0.0322,-0.0778,-0.0133,-0.0476,0.0008,0.0047
20200310,0.003005952,747200,0.0057,0.0474,-0.0239,0.0079,0.0052,0.0007
20200311,-0.035347328,682400,0.0033,-0.0505,-0.0105,-0.0082,0.0004,0.001
20200312,-0.055478823,1298300,0.0024,-0.0963,-0.0108,-0.0117,-0.0033,-0.0014
20200313,-0.016956852,1176300,-0.0117,0.0896,-0.0205,0.0299,0.0121,0.0037
20200316,-0.035419388,1298000,-0.0233,-0.12,-0.0083,-0.0075,0.0048,0.0138
20200317,0.023286911,905700,0.0123,0.0588,0.0044,-0.0068,-0.0052,-0.002
20200318,-0.02281693,1072800,-0.0085,-0.0556,-0.0455,-0.047,0.0012,0.0006
20200319,0.086494313,901200,0.0029,0.0131,0.0571,0.0085,-0.0138,-0.017
20200320,-0.031969311,956000,-0.0075,-0.0415,0.0023,-0.0088,-0.0099,-0.0113
20200323,0.021304901,966300,0.016,-0.0255,0.0171,-0.0329,0.003,-0.0105
20200324,0.02479944,1024900,0.0021,0.0934,-0.0028,0.0239,0.0047,0.0016
20200325,0.012251572,1292800,-0.0026,0.0118,-0.0019,0.0193,-0.0007,0.0023
20200326,0.038635406,1417900,0.0045,0.0602,-0.0051,0.0109,-0.0061,-0.0002
20200327,-0.015744512,796200,0.0095,-0.0348,-0.011,-0.0076,-0.0111,0.0078
20200330,0.009278095,979800,0.0185,0.0316,-0.0078,-0.0211,-0.0027,-0.0013
20200331,-0.008338945,605800,-0.0107,-0.0144,0.0152,-0.0039,0.0041,-0.0005
20200401,-0.051390761,776100,0.0018,-0.0451,-0.02,-0.0142,0.0023,0.0023
20200402,0.021700756,516800,-0.0089,0.021,-0.0097,-0.0027,-0.0027,0.008
20200403,-0.018315018,493700,-0.002,-0.0164,-0.0136,-0.0114,-0.0024,0.0035
20200406,0.04247284,578600,-0.0034,0.0706,0.0117,0.003,0.0131,-0.0079
20200407,-0.042235155,608100,-0.018,-0.0011,0.0011,0.0209,0.009,-0.0034
20200408,0.018596414,546500,-0.021,0.034,0.0085,0.0129,0.0045,-0.0009
20200409,0.005314626,2232800,-0.0077,0.0159,0.0244,0.0316,-0.0087,-0.0007
20200413,0.014415943,573100,0.0089,-0.0092,-0.0145,-0.0241,-0.0049,0.0004
20200414,0.013274336,900600,0.0208,0.0302,-0.0072,-0.0313,0.0025,-0.0033
20200415,0.001616835,810000,0.0233,-0.0215,-0.0195,-0.0254,-0.004,-0.0022
20200416,0.013621795,684600,0.0388,0.0062,-0.0081,-0.0297,-0.0029,-0.003
20200417,0.002878469,981500,-0.0541,0.0272,0.0151,0.0276,-0.0015,-0.0002
20200420,0.022463207,840100,0.0151,-0.0156,0.0039,-0.0091,-0.0175,-0.0038
20200421,-0.026543584,710900,-0.0036,-0.0308,0.0093,0.0016,0.0026,0.0041
20200422,0.004984624,518500,0.0045,0.0231,-0.0088,-0.0164,0.001,0.0004
20200423,-0.008010719,654000,-0.0236,0.0013,0.0125,0.0055,0.0051,-0.0024
20200424,0.012982054,496500,0.0034,0.0144,0.0024,-0.0013,-0.0018,0.0015
20200427,0.029036416,1905900,-0.0241,0.0173,0.0215,0.027,-0.0013,0.0014
20200428,-0.047241336,893000,-0.0331,-0.0045,0.0172,0.0285,0.0135,0.0074
20200429,0.016879189,1011600,-0.0475,0.0292,0.0231,0.02,0.0124,-0.0087
20200430,-0.024506329,781300,0.0091,-0.0118,-0.0205,-0.0168,0.0064,-0.0004
20200501,-0.026755834,870900,0.0285,-0.0291,-0.009,-0.0097,-0.0036,0.0036
20200504,0.05028045,459800,0.0018,0.0054,-0.0013,-0.0128,-0.0075,-0.0044
20200505,-0.008463858,637400,0.0218,0.0095,-0.0029,-0.0201,-0.0049,-0.0052
20200506,0,614200,0.0215,-0.0052,0.001,-0.0271,0.0022,-0.0057
20200507,0.009092494,638800,-0.0215,0.0133,0.0015,0.004,-0.0011,-0.0061
20200508,0.019943999,620600,-0.0345,0.019,0.0189,0.0246,0.0084,0.0042
20200511,0.037011313,767500,0.0251,0.0007,-0.0022,-0.0378,-0.0085,-0.0004
20200512,-0.038677686,952200,0.0098,-0.0206,-0.0113,-0.0135,-0.0064,-0.0002
20200513,-0.029295141,926900,0.0314,-0.0189,-0.0143,-0.0209,-0.0008,-0.0027
20200514,0.014793433,1023600,-0.0095,0.0114,-0.0108,0.0092,0.0061,0.0017
20200515,0.040479991,493700,0.0066,0.0057,0.0134,-0.0116,0.0001,-0.0077
20200518,-0.00316296,825900,-0.0612,0.0324,0.0265,0.0461,0.0167,0.0031
20200519,-0.003166106,867400,0.0112,-0.0101,-0.0075,-0.015,0.0051,-0.0059
20200520,0.013276545,1101300,-0.0145,0.018,0.0122,0.0131,-0.0025,-0.0026
20200521,0.002588159,839000,-0.0122,-0.007,0.0075,0.0041,0.0015,0.0003
20200522,0.01291154,683900,0.008,0.0027,0.0025,-0.0086,-0.0055,-0.0034
20200526,-0.03081664,1448800,-0.0474,0.0123,0.0124,0.0456,0.0104,0.0058
20200527,-0.015900535,1074500,-0.0254,0.0154,0.0142,0.0361,0.0077,0.0036
20200528,-0.015622509,832500,0.0218,-0.0041,-0.0208,-0.0243,-0.0025,0.0009
20200529,0.014207314,599600,0.0232,0.006,-0.0079,-0.0197,-0.0032,-0.0038
20200601,0.022727304,1557600,-0.0202,0.0052,0.0026,0.0042,-0.0001,-0.0014
20200602,0.006134985,1370400,-0.0132,0.0081,0.0006,0.0054,0.0014,0.0026
20200603,-0.008280563,1529700,-0.0484,0.0142,0.0077,0.0263,0.0074,0.0016
20200604,-0.028115531,1243000,-0.0343,-0.0034,0.0051,0.0289,0.0099,0.0063
20200605,-0.016832411,846200,-0.0506,0.025,0.0108,0.0277,0.0072,0.0004
20200608,0.005847131,968100,-0.0499,0.0139,0.0068,0.0209,-0.0047,0.0056
20200609,0.015634722,1750400,0.0423,-0.0085,-0.0079,-0.0193,-0.0004,-0.0046
20200610,-0.001950735,1272000,0.0593,-0.0056,-0.018,-0.041,-0.0032,-0.005
20200611,-0.036915376,1822100,0.0508,-0.0591,-0.0147,-0.0304,-0.0021,-0.0022
20200612,-0.020401804,1185900,-0.0389,0.0129,0.0079,0.0183,0.0015,0.0009
20200615,0.064208049,1619300,0.0071,0.0109,0.0144,-0.0039,-0.0077,-0.0023
20200616,-0.000898846,2166800,-0.0089,0.0187,0.0061,0.0049,0.0064,0.0012
20200617,-0.010563889,862700,0.0285,-0.004,-0.0132,-0.0198,-0.0055,-0.0023
20200618,0.018064082,769500,-0.0008,0.0019,0.0001,-0.0053,-0.004,-0.0026
20200619,-0.010472742,996800,0.0113,-0.0045,-0.0013,-0.0065,-0.0073,-0.0019
20200622,0.038304644,1644100,0.0143,0.0071,0.0047,-0.0136,-0.0038,-0.0051
20200623,-0.00179232,1904500,0.0029,0.0042,0.0022,-0.006,0.0058,-0.0009
20200624,-0.032528188,1804100,0.0298,-0.0261,-0.007,-0.0136,-0.0008,0.0027
20200625,0.020827351,1132400,-0.005,0.0112,0.0034,0.0051,-0.0081,0.0015
20200626,-0.019476757,1179300,0.0129,-0.0244,-0.002,-0.014,0,0.0063
20200629,0.000144239,1473700,-0.0263,0.0151,0.0148,0.0184,0.0148,0.0036
20200630,0.029747264,1330800,0.0119,0.0158,0,0.0001,-0.004,-0.0031
20200701,0.028403512,1650700,0.0202,0.0041,-0.0171,-0.0258,-0.0042,-0.0122
20200702,-0.012778316,2168700,0.002,0.005,0.0001,-0.0013,0.0041,0.0015
20200706,0.006212023,1972800,-0.0008,0.0165,-0.0067,0.0034,0.0026,0.0002
20200707,0.009475007,2251700,0.0265,-0.0103,-0.0097,-0.015,-0.0112,-0.0007
20200708,0.008747863,2230100,0.0074,0.0091,0.0007,-0.0046,-0.0043,-0.0026
20200709,-0.008074333,2033500,0.0299,-0.0053,-0.0157,-0.0261,-0.0033,-0.0055
20200710,-0.000741174,1575900,-0.0277,0.0111,0.0067,0.0307,0.0087,0.0018
20200713,-0.058554229,3642600,-0.0133,-0.012,-0.0028,0.0204,0.0109,0.0109
20200714,0.009218976,2042200,0.0075,0.0135,0.0038,-0.0029,-0.0003,0.0051
20200715,0.007093069,2728700,-0.0345,0.0114,0.027,0.0125,0.0019,0.0008
20200716,0.002010101,1431900,0.0041,-0.0037,-0.0015,0.008,0.0027,0.0033
20200717,0.004607659,1265100,0.0184,0.003,-0.0015,-0.0143,-0.0111,0.0003
20200720,0.034342701,1750400,0.03,0.0101,-0.0111,-0.0237,-0.0085,-0.012
20200721,-0.028605063,1796000,-0.0371,0.0015,0.0146,0.0327,0.0054,0.0087
20200722,-0.005782472,1181600,0.0057,0.0049,-0.0064,-0.0037,0.005,0
20200723,-0.029312436,1794500,-0.0181,-0.012,0.0122,0.0197,-0.0018,0.001
20200724,-0.000887199,1953000,-0.0001,-0.0075,-0.0081,0.0044,0.0028,0.0003
20200727,0.027192956,2314000,0.0222,0.0088,0.0028,-0.0199,-0.0024,0.001
20200728,-0.027811871,1182700,-0.0083,-0.0081,-0.0045,0.01,0.0029,0.0006
20200729,0.000875,1098900,-0.0083,0.0135,0.0062,0.0089,0.0023,0.0015
20200730,0.012339512,1015700,0.0246,-0.0029,0.0001,-0.0184,-0.0053,-0.0014
20200731,-0.016158636,1035600,0.0112,0.0061,-0.0184,-0.0066,0.0078,0.0071
20200803,0.029147732,2924800,0.0178,0.0098,0.0108,-0.0084,-0.0025,0.004
20200804,0.003575626,2081000,-0.0092,0.0037,0.0044,0.0004,0.001,0.001
20200805,0.008006605,2024600,-0.0127,0.0078,0.0124,0.0083,0.0017,-0.0011
20200806,-0.008759635,1552200,0.004,0.0053,-0.0058,-0.0083,0.006,0.0006
20200807,-0.024825607,1983100,-0.0208,0.0002,0.0158,0.024,0.0054,0.0014
20200810,-0.01405626,1680900,-0.0278,0.0024,0.0133,0.0173,0.0083,0.0128
20200811,-0.020883317,1588600,-0.0219,-0.0083,0.0019,0.0164,0.0092,0.0003
20200812,0.012299494,1467300,0.0189,0.014,-0.0085,-0.0134,0.0092,-0.0016
20200813,0.014791149,1619000,0.0156,-0.0001,-0.0014,-0.0133,-0.0063,-0.005
20200814,-0.015799268,1060400,-0.012,-0.0004,0.0006,0.0108,0.0044,0.002
20200817,0.026232557,1712200,0.0233,0.0045,0.0004,-0.0193,-0.0081,-0.0046
20200818,-0.002702072,1900500,0.017,0.0022,-0.0132,-0.0143,0.0002,-0.0054
20200819,0.002595103,1990600,0.0004,-0.0038,0.0048,0.001,-0.0003,-0.0011
20200820,0.01324884,1458900,0.0141,0.0031,-0.0096,-0.0155,0.0008,-0.0045
20200821,-0.001888867,1887800,0.0081,0.0026,-0.0125,-0.0043,0.006,0.0072
20200824,-0.037432023,2622800,-0.033,0.0092,0.002,0.0259,0.0114,0.0058
20200825,0.011756738,1377400,0.0105,0.0036,-0.0001,-0.0065,-0.0047,-0.0069
20200826,0.018838513,1881000,0.0225,0.01,-0.0173,-0.0174,-0.0013,-0.0085
20200827,-0.01347685,1596900,-0.0215,0.0018,-0.0001,0.0095,0.0059,-0.0053
20200828,0.009178366,1503800,-0.0091,0.007,0.0037,-0.0023,0.0013,-0.0008
20200831,0.026599192,3546200,0.018,-0.0004,-0.0093,-0.0176,-0.0071,-0.0011
20200901,0.007879751,3755400,0.0129,0.0092,0.0019,-0.003,0.006,0.0013
20200902,-0.019514671,4156100,-0.0029,0.0127,-0.0026,-0.0045,0.0076,-0.004
20200903,-0.046096696,4679700,-0.0357,-0.037,0.0044,0.026,-0.0009,-0.0015
20200904,-0.02399371,5475800,-0.0231,-0.0087,0.0035,0.0206,0.008,0.0087
20200908,0.003744377,3332700,-0.0011,-0.0291,0.0092,-0.0028,-0.0072,-0.0061
20200909,0.013224167,3779300,0.0304,0.0207,-0.0061,-0.02,-0.0017,-0.002
20200910,-0.0245455,3581600,0.0037,-0.0164,0.0038,-0.0007,-0.0039,-0.0036
20200911,-0.016591808,2958300,-0.0042,-0.0006,-0.0062,0.0089,0.0023,0.0047
20200914,0.028040525,2642200,-0.0006,0.0159,0.0103,-0.008,-0.0082,0
20200915,0.009120901,2553800,0.0114,0.0057,-0.0063,-0.0143,0.0012,-0.0035
20200916,-0.00499456,1948300,-0.0251,-0.0039,0.0122,0.0131,-0.0094,0.0027
20200917,0.010535368,1758100,-0.005,-0.0085,0.0047,0.002,0.0007,0.0064
20200918,-0.006741088,1601200,0.0095,-0.0088,0.0078,-0.0021,-0.0112,-0.0047
20200921,0.024776593,2325600,0.0294,-0.0108,-0.0269,-0.0189,-0.0049,-0.0028
20200922,0.009910814,1592000,0.0191,0.0102,-0.0047,-0.0163,0.0058,-0.005
20200923,-0.034683393,1764300,0.0028,-0.0248,-0.0066,0.0016,0.002,-0.0018
20200924,0.019603329,3232600,-0.0004,0.0025,-0.0019,0.0038,0.0052,0.0011
20200925,0.030196437,1590900,0.0072,0.0172,-0.0016,-0.0134,-0.0051,-0.0063
20200928,-0.012914303,1892800,-0.0086,0.0166,0.0088,0.0105,0.004,0.0018
20200929,0.01100692,1525700,0.0165,-0.0042,0.0041,-0.0133,-0.0079,-0.0059
20200930,-0.009154529,2843500,0.0017,0.0079,-0.0069,0.0016,0.0034,0.0012
20201001,0.012313974,2391400,0.0113,0.0079,0.0079,-0.0054,-0.0002,-0.0058
20201002,0.00830059,2792100,-0.0271,-0.0096,0.0168,0.0244,0.0058,0.0034
20201005,0.024903816,1830400,0.0063,0.0193,0.0088,-0.001,-0.0047,0.0012
20201006,-0.002814301,2497300,-0.0008,-0.0128,0.0084,0.0026,-0.0051,-0.0005
20201007,0.021730186,3147300,0.0012,0.0184,0.0049,0.0022,-0.0028,0.0013
20201008,-0.012664451,2437400,-0.0191,0.008,0.0028,0.0099,0.0022,0.0025
20201009,0.010820362,2728200,0.0201,0.0093,-0.0033,-0.0141,-0.0018,-0.0029
20201012,-0.023289062,3083200,0.0034,0.0153,-0.0101,-0.0009,0.0079,0.0034
20201013,0.019846298,3364100,0.0233,-0.0041,-0.0018,-0.0172,-0.0088,-0.0098
20201014,-0.017794652,3538300,-0.0037,-0.0065,0,0.0003,0.0036,0.0067
20201015,0.014102564,2407700,-0.0097,-0.0008,0.0117,0.0114,0.0017,0.0019
20201016,-0.012682552,2082400,0.0006,-0.0006,-0.0013,0.0006,-0.0004,-0.0012
20201019,-0.017865728,2480800,-0.0033,-0.0153,0.0035,0.003,-0.0035,-0.0024
20201020,-0.019544867,2197900,-0.0117,0.0034,-0.0009,0.0126,0.0054,0.0016
20201021,-0.021967099,2869800,-0.005,-0.0036,-0.0047,0.0041,0.0053,-0.0001
20201022,-0.005849153,2444800,-0.0277,0.0067,0.0095,0.0103,-0.0058,-0.0009
20201023,0.000605297,1875300,0.0011,0.0038,0.0038,0.0004,-0.0014,-0.0035
20201026,-0.009780022,2342200,0.0107,-0.0185,-0.0048,-0.0039,-0.0014,-0.0002
20201027,0.008074418,1410200,0.0273,-0.0023,-0.0062,-0.0233,-0.0041,-0.0073
20201028,-0.016197675,2518900,0.0018,-0.0341,0.0018,0.0058,-0.0046,0
20201029,0.004079498,2078500,-0.0113,0.0113,0.0015,0.0027,0.0032,0.006
20201030,-0.044315779,4213700,-0.0237,-0.0145,-0.0024,0.0186,0.0025,-0.0008
20201102,-0.012721518,3886200,-0.0138,0.0117,0.0087,0.0099,0.0042,0.0039
20201103,0.010193049,2810300,0.0018,0.0193,0.01,-0.002,-0.0018,0.0002
20201104,0.016470364,4374700,0.0491,0.0225,-0.0256,-0.05,-0.0072,-0.0171
20201105,0.000893448,4254400,-0.0014,0.0213,0.0103,0.0052,0.0036,0.0055
20201106,0.009194266,3238600,0.0102,0.0001,-0.0109,-0.0093,-0.0023,-0.0011
20201109,-0.072095238,4654000,-0.1437,0.0086,0.0282,0.0674,0.0079,0.0083
20201110,-0.025704297,4419800,-0.019,-0.0017,0.0209,0.0216,0.0032,0.0128
20201111,0.020043413,4150700,0.0331,0.0088,-0.0109,-0.0175,-0.0064,-0.0018
20201112,-0.007128504,2490600,0.0187,-0.0094,-0.0056,-0.0118,-0.0067,-0.0023
20201113,-0.005502702,1828100,-0.0214,0.0131,0.0093,0.0114,0.0059,0.0043
20201116,-0.001103874,2056900,-0.0331,0.0122,0.0125,0.02,0.0071,0.0086
20201117,0.005762553,2460800,-0.0025,-0.0019,0.006,0,-0.0042,-0.0042
20201118,-0.004729094,2449500,0.0027,-0.0093,-0.0005,0.0002,0.0007,-0.004
20201119,0.019952628,2270200,0.0038,0.0059,0.0027,-0.0076,-0.0066,-0.0019
20201120,0.010694681,2010900,0.0069,-0.0051,0.006,-0.006,-0.0074,-0.001
20201123,0.010821502,3730200,-0.0272,0.0083,0.014,0.0157,0.0034,0.0005
20201124,-0.026952722,3089400,-0.0386,0.0156,0.0051,0.0276,0.0053,0.0052
20201125,0.019453049,2135900,0.0155,0.0003,-0.0027,-0.0133,-0.0039,-0.0053
20201127,0.017569422,1909500,0.0179,0.0043,0.0015,-0.0162,-0.0077,-0.0031
20201130,-0.011349648,3235700,0.0304,-0.0053,-0.0155,-0.0207,-0.005,0.0048
20201201,-0.010877175,3065300,-0.0083,0.0098,-0.0008,0.0054,0.0106,0.0049
20201202,0.007895182,2473300,-0.0223,0.0011,0.0021,0.0107,0.0038,0.006
20201203,0.006694873,2962400,-0.0055,0.0018,0.0055,-0.0009,-0.0029,0.0019
20201204,0.011654058,3384400,-0.0182,0.0102,0.0159,0.0084,-0.0032,0.0059
20201207,0.014032417,4445100,0.0152,0.0003,-0.0006,-0.0102,-0.0056,-0.0049
20201208,0.007421465,4349600,0.0011,0.0047,0.0089,-0.0071,-0.0071,0
20201209,-0.031482032,7841700,-0.0137,-0.0103,0.0031,0.0128,0.0085,0.0028
20201210,0.063269614,5094500,-0.0017,0.0024,0.0093,-0.0047,-0.0152,-0.0027
20201211,-0.008564103,5271100,0.0065,-0.002,-0.0058,-0.0071,-0.0057,-0.0055
